spec_id,price,item_id,name,official_price,brand,level,engine
11000363,,327325,巴博斯 M级 2016款 32GE 3.0T,790000,奔驰巴博斯改装,中大型SUV,-
11000357,,430808,卡宴,98.4万,卡宴,大型SUV,3.0T
11000356,,488155,宝马X5,95.8万,宝马X5,大型SUV,3.0T
11000432,,383852,宝马X5 2017款宝马X5 XLINE xDrive35i 北美版,-,宝马X5,中大型SUV,3.0T
11000106,,405572,2016款 5.7L SR5版,40万,创新汽车公司,,8
11000405,,316012,=基本信息!B2,390000,丰田,中大型SUV,2.7L L4
11000318,,488837,2017款全新进口奥迪Q7  45 TFSI汽油8速手动／自动一体  3.0T 欧规  5座 ,96.5万,奥迪,全尺寸SUV,3.0T 汽油
11000357,,305583,卡宴,98.4万,卡宴,大型SUV,3.0T
11000208,,365299,2016款 4.0T 汽油版 欧规黑色,3198000,宾利,大型车,4.0T 汽油
11000456,,438757,普拉多2.7L/TX.L中东版,458000,-,-,2.7L 160马力 L4
11000444,,416567,路虎揽胜行政版 2017款 汽油 3.0T 欧规,1145000,路虎（进口）,中大型SUV,3.0T 258马力V6
11000090,,268051,普拉多2016款 4.0L 中东版自动挡标配,570000,丰田,中大型SUV,4.0L 275马力 V6
11000255,,312159,路虎揽胜运动SE 柴油 欧规,928000,路虎,全尺寸SUV,3.0T柴油
11000268,,286028,2015款 570 Sport中东版,1740000,雷克萨斯,中大型SUV,5.7L 367马力 V8
11000270,,311484,路虎第四代发现 2015款 3.0 SC LR4 HSE,850000,路虎(进口),中大型SUV,3.0T 340马力 V6
11000400,,322991," 奔驰GLE 奔驰GLE400 2017款 汽油3.0T 北美版",93.2,奔驰,全尺寸suv,3.0T
11000204,,365727,2016款 柴油3.0T 行政HSE 欧规 黑,1480000,路虎,全尺寸SUV,3.0T 柴油
11000384,,305138,奔驰GLE400 2017款 汽油3.0T 墨西哥版 ,932000,奔驰,全尺寸SUV,3.0T 汽油
11000444,,437381,路虎揽胜行政版 2017款 汽油 3.0T 欧规,1145000,路虎（进口）,中大型SUV,3.0T 258马力V6
11000310,,386107,2017款 3.5L AWD LTD顶配 加规,650000,丰田,MPV,3.5L 汽油
11000250,,309343,普拉多进口2016款2.7L VX 9气囊 底挂 天窗,49.80万,丰田,中大型SUV,2.7汽油
11000421,,468402,2017款 路虎揽胜 汽油 3.0行政HSE,158.8万,路虎（进口）,中大型SUV,3.0T 340马力 V6
11000355,,331462,宝马X5,91.8万,宝马X5,大型SUV,3.0T
11000285,,335640,2016款GLE450 4MATIC SUV 3.0T,124.8万,进口奔驰,大型SUV,3.0T 363马力 V6
11000268,,314368,2015款 570 Sport中东版,1740000,雷克萨斯,中大型SUV,5.7L 367马力 V8
11000469,,493599,揽胜行政 17款 3.0 TDV6 Vogue,158.80万,路虎（进口）,中大型SUV,3.0T 340马力 V6
11000261,,259524,2016款 Sienna 3.5L AWD LTD,640000,-,-,-
11000265,,324946,奔驰GLS450 2016款 3.0T汽油版_,134.3万,奔驰,大型SUV,3.0T 汽油
11000328,,296097,2016款 S400,1248000,奔驰（进口）,大型车,3.0T 333马力 V6
11000324,,285065,中东版宝马X5,718000,德国宝马,中大型SUV,3.0T
11000432,,487785,宝马X5 2017款宝马X5 XLINE xDrive35i 北美版,-,宝马X5,中大型SUV,3.0T
11000392,,309928,宝马X6 美版,918000,宝马X6 美版,中大型SUV,3.0T 306马力 L6
11000412,,483237,添越 2018款 4.0 V8 柴油,-,宾利,中大型SUV ,4.0T V8柴油发动机
11000376,,307816,宝马X5,95.8万,宝马X5,大型SUV,3.0T
11000458,,477611,奔驰G500,190万,奔驰,大型SUV,4.0T
11000253,,163940,奥迪Q7 2016款 汽油2.0T  欧规 5座,648000,奥迪,全尺寸SUV,2.0T 汽油
11000365,,488301,进口奥迪Q5 2018款 40TFSI  2.0T,560000,进口奥迪,中型SUV,-
11000273,,458932,2016款 林肯领航员3.0TT,128万,林肯进口,大型SUV,3.5T 355马力 V6
11000335,,386087,加版塞纳3.5SET两驱,608000,美国丰田汽车公司,MPV,3.5
11000252,,482687,宾利飞驰 2017款 4.0T V8 S 汽油版,3358000,宾利,大型车,4.0T 528马力 V8
11000269,,374223,2015款 570 Sport中东版,1740000,雷克萨斯,中大型SUV,5.7L 367马力 V8
11000345,,410520,宝马 X5 2016款 xDrive35i 中东版,838000,宝马,中大型SUV,L6 3.0T
11000218,,386718,2016款 汽油2.0T 沃尔沃XC90,75.56万,沃尔沃,中大型车,2.0T 汽油
11000106,,439985,2016款 5.7L SR5版,40万,创新汽车公司,,8
11000277,,183243,2016款 TITAN XD 5.0T 柴油 四驱 SV,70.80万,日产尼桑（进口）,大型皮卡,5.0T 314马力 V8 柴油直喷发动机
11000456,,459594,普拉多2.7L/TX.L中东版,458000,-,-,2.7L 160马力 L4
11000473,,481310,奔驰GLC300,57.9万,奔驰,中型SUV,2.0T
11000341,,366670,奔驰GLE400 2017款 汽油3.0T 中东版 5座,932000,奔驰,全尺寸SUV,3.0T 汽油
11000405,,440796,=基本信息!B2,390000,丰田,中大型SUV,2.7L L4
11000249,,451364,探险者 2016款 2.3T 自动XLT,415000,福特（进口）,中大型SUV,2.3T ECOBOOST
11000302,,371255,2017款 卡宴3.6L 汽油 基本型,129.8万,保时捷（进口）,大型SUV,3.6L300马力V6
11000417,,414540,丰田兰德酷路泽 2017款 4.0L GX.R  遥启倒影版,680000,丰田,中大型SUV,4.0L V6
11000274,,349464,2016款 林肯领袖一号外交官3.5TT,198万,林肯进口,大型SUV,3.5T 355马力 V6
11000341,,291351,奔驰GLE400 2017款 汽油3.0T 中东版 5座,932000,奔驰,全尺寸SUV,3.0T 汽油
11000313,,494781,2016款宝马X5 欧规 3.0T,890000,宝马,全尺寸SUV,3.0T 汽油
11000422,,337691,巴博斯 迈巴赫S600 6.0T V12,3450000,巴博斯改装,大型车,-
11000341,,415858,奔驰GLE400 2017款 汽油3.0T 中东版 5座,932000,奔驰,全尺寸SUV,3.0T 汽油
11000347,,313945,2017款欧版 柴油3.0T路虎揽胜运动,99.8,路虎（进口）,中大型SUV,3.0T 258马力 V6
11000234,,312767,乔治巴顿战鹰,1280000,,,
11000391,,487707,宝马X5 欧规,918000,宝马,中大型SUV,3.0T 306马力 L6
11000331,,472590,2016款 途乐Y62 5.6XE,72.8,尼桑,全尺寸SUV,5.6自然吸气 汽油
11000302,,375589,2017款 卡宴3.6L 汽油 基本型,129.8万,保时捷（进口）,大型SUV,3.6L300马力V6
11000075,,312784,Jeep 大切诺基2015款 3.6L LAREDO（美规）,548800,-,-,-
11000424,,347174,玛莎拉蒂 总裁 2017款 3.0T 标准版,146万,玛莎拉蒂,大型车,3.0T 350马力 V6
11000407,,329926,GLE450 COUPE,106.8万,GLE450 COUPE,大型SUV,3.0T
11000364,,297237,道奇Ram 2017款 1500 Rebel 叛逆者,490000,道奇（进口）,高端皮卡,5.7L V8
11000418,,484738,丰田兰德酷路泽 2017款 4.0L GX.R 大灯清洗版,680000,丰田,中大型SUV,4.0L V6
11000360,,450751,道奇Ram 2017款 1500 sport,430000,道奇（进口）,高端皮卡,5.7L V8
11000268,,385088,2015款 570 Sport中东版,1740000,雷克萨斯,中大型SUV,5.7L 367马力 V8
11000359,,296236,2017款 Levante S 高功率版 美规,1478000,玛莎拉蒂,中大型SUV,3.0T 430马力 V6
11000268,,349496,2015款 570 Sport中东版,1740000,雷克萨斯,中大型SUV,5.7L 367马力 V8
11000096,,320309,丰田兰德酷路泽 2015款 4.5L GX.R V8 底挂柴油中东版,800000,丰田,中大型SUV,4.5L V8
11000460,,431041,17款酷路泽4.0标配,568000,丰田（进口）,中大型SUV,4.0L V6
11000456,,459597,普拉多2.7L/TX.L中东版,458000,-,-,2.7L 160马力 L4
11000012,,271430,2015款 4.0L中东版底挂中配自动挡,71.00万,丰田(进口),中大型SUV,4.0L 275马力 V6
11000316,,458701,2017款 2.3T美规自动挡标配,400000,福特(进口),跑车,2.3T 314马力 L4
11000301,,456536,2016款 卡宴3.6L 汽油,129.8万,保时捷（进口）,大型SUV,3.6L300马力V6
11000353,,354886,2017款加版 克莱斯勒 3.6L 大捷龙LTD,898000,克莱斯勒（进口）,大型mpv,3.6L 283马力 V6
11000090,,445429,普拉多2016款 4.0L 中东版自动挡标配,570000,丰田,中大型SUV,4.0L 275马力 V6
11000263,,165836,宝马X5 2015款墨西哥版,750000,宝马,中大型SUV,-
11000380,,495376,=基本信息!$B$2,83.80万,宝马(进口),中大型SUV,3.0T 306马力 L6
11000400,,325596," 奔驰GLE 奔驰GLE400 2017款 汽油3.0T 北美版",93.2,奔驰,全尺寸suv,3.0T
11000348,,457572,2017款进口丰田超霸4RUNNER 4.0,768000,丰田（进口）,中大型SUV,4.0L 275马力 V6
11000333,,314363,2017款 奔驰 G350 4MATIC SUV 3.0T,132.9万,奔驰（进口）,中大型SUV,3.0T 245马力 V6
11000285,,335640,2016款GLE450 4MATIC SUV 3.0T,124.8万,进口奔驰,大型SUV,3.0T 363马力 V6
11000250,,309343,普拉多进口2016款2.7L VX 9气囊 底挂 天窗,49.80万,丰田,中大型SUV,2.7汽油
11000268,,286028,2015款 570 Sport中东版,1740000,雷克萨斯,中大型SUV,5.7L 367马力 V8
11000355,,331462,宝马X5,91.8万,宝马X5,大型SUV,3.0T
11000412,,483237,添越 2018款 4.0 V8 柴油,-,宾利,中大型SUV ,4.0T V8柴油发动机
11000421,,468402,2017款 路虎揽胜 汽油 3.0行政HSE,158.8万,路虎（进口）,中大型SUV,3.0T 340马力 V6
11000432,,487785,宝马X5 2017款宝马X5 XLINE xDrive35i 北美版,-,宝马X5,中大型SUV,3.0T
11000273,,458932,2016款 林肯领航员3.0TT,128万,林肯进口,大型SUV,3.5T 355马力 V6
11000265,,324946,奔驰GLS450 2016款 3.0T汽油版_,134.3万,奔驰,大型SUV,3.0T 汽油
11000204,,365727,2016款 柴油3.0T 行政HSE 欧规 黑,1480000,路虎,全尺寸SUV,3.0T 柴油
11000328,,296097,2016款 S400,1248000,奔驰（进口）,大型车,3.0T 333马力 V6
11000324,,285065,中东版宝马X5,718000,德国宝马,中大型SUV,3.0T
11000392,,309928,宝马X6 美版,918000,宝马X6 美版,中大型SUV,3.0T 306马力 L6
11000384,,305138,奔驰GLE400 2017款 汽油3.0T 墨西哥版 ,932000,奔驰,全尺寸SUV,3.0T 汽油
11000261,,259524,2016款 Sienna 3.5L AWD LTD,640000,-,-,-
11000442,,488825,奥迪 Q7 2017款  3.0T 欧规版 七座,92.88,德国奥迪汽车,中大型SUV,4
11000255,,286625,路虎揽胜运动SE 柴油 欧规,928000,路虎,全尺寸SUV,3.0T柴油
11000376,,307816,宝马X5,95.8万,宝马X5,大型SUV,3.0T
11000268,,314368,2015款 570 Sport中东版,1740000,雷克萨斯,中大型SUV,5.7L 367马力 V8
11000233,,459170,总裁 2016款 3.0T GDI 两驱版,1421500,玛莎拉蒂,大型车,3.0T 330马力 V6
11000458,,477611,奔驰G500,190万,奔驰,大型SUV,4.0T
11000264,,284083,奔驰GLS450 2017款 3.0T汽油版,134.3万,奔驰,大型SUV,3.0T 汽油
11000327,,386222,中东版丰田FJ酷路泽,546800,日本丰田汽车公司,中大型SUV,4.0
11000460,,494171,17款酷路泽4.0标配,568000,丰田（进口）,中大型SUV,4.0L V6
11000383,,301156,=基本信息!$B$2,888000," 保时捷",中大型SUV,3.0T 262马力 V6
11000233,,333648,总裁 2016款 3.0T GDI 两驱版,1421500,玛莎拉蒂,大型车,3.0T 330马力 V6
11000236,,161686,2016款 4.0L自动挡低配中东版,591000,丰田,中大型SUV,4.0L 275马力 V6
11000252,,457703,宾利飞驰 2017款 4.0T V8 S 汽油版,3358000,宾利,大型车,4.0T 528马力 V8
11000077,,322084,丰田普拉多2016 款2.7L TX.L中东版9气囊 大屏 高配,468000,-,-,-
11000400,,322961," 奔驰GLE 奔驰GLE400 2017款 汽油3.0T 北美版",93.2,奔驰,全尺寸suv,3.0T
11000269,,349502,2015款 570 Sport中东版,1740000,雷克萨斯,中大型SUV,5.7L 367马力 V8
11000379,,362392,=基本信息!$B$2,104.8万,路虎(进口),中大型SUV,3.0T 340马力 V6
11000225,,487644,欧陆GTS 2016款 4.0T汽油版_,323.8万,宾利,跑车,4.0T 汽油
11000099,,291618,宝马 X4 2016款 xDrive28i 中东版,586000,宝马,中型SUV,L4 2.0T
11000364,,450763,道奇Ram 2017款 1500 Rebel 叛逆者,490000,道奇（进口）,高端皮卡,5.7L V8
11000310,,402107,2017款 3.5L AWD LTD顶配 加规,650000,丰田,MPV,3.5L 汽油
11000330,,495415,加版塞纳3.5LE四驱,—,美国丰田汽车公司,MPV,3.5
11000324,,291314,中东版宝马X5,718000,德国宝马,中大型SUV,3.0T
11000324,,286592,中东版宝马X5,718000,德国宝马,中大型SUV,3.0T
11000077,,285954,丰田普拉多2016 款2.7L TX.L中东版9气囊 大屏 高配,468000,-,-,-
11000272,,413073,2016款埃尔法3.5 两驱 Executive,81.6万,丰田(进口),MPV,3.5L 275马力 V6
11000073,,413072,丰田坦途2016款 5.7L 1794版,480000,-,-,-
11000384,,350270,奔驰GLE400 2017款 汽油3.0T 墨西哥版 ,932000,奔驰,全尺寸SUV,3.0T 汽油
11000227,,296020,奥迪Q5 2016款 2.0T汽油版_,42.76万,奥迪Q5,SUV,2.0T 汽
11000430,,486393,奔驰 2017款奔驰S400L 3.0T 汽油 北美版,-,奔驰S400L,大型车,3.0T
11000268,,417473,2015款 570 Sport中东版,1740000,雷克萨斯,中大型SUV,5.7L 367马力 V8
11000236,,303140,2016款 4.0L自动挡低配中东版,591000,丰田,中大型SUV,4.0L 275马力 V6
11000461,,459911,17款三菱帕杰罗V97 3.8L,580000,三菱（进口）,中大型SUV,3.8L V6
11000264,,412581,奔驰GLS450 2017款 3.0T汽油版,134.3万,奔驰,大型SUV,3.0T 汽油
11000073,,364087,丰田坦途2016款 5.7L 1794版,480000,-,-,-
11000342,,308868,奔驰GLS500,189万,奔驰,大型SUV,4.7T
11000324,,283779,中东版宝马X5,718000,德国宝马,中大型SUV,3.0T
11000209,,309309,2016款 4.0T 欧陆GT 欧规白色,3048000,宾利,跑车,4.0T 汽油
11000461,,443289,17款三菱帕杰罗V97 3.8L,580000,三菱（进口）,中大型SUV,3.8L V6
11000423,,348369,玛莎拉蒂 Ghibli 2017款 3.0T 标准版,91.1万,玛莎拉蒂,中大型车,3.0T 350马力 V6
11000326,,494174,2016款 汽油4.0L 丰田兰德酷路泽 中东版,85.8万,丰田,中大型车,4.0L
11000407,,384133,GLE450 COUPE,106.8万,GLE450 COUPE,大型SUV,3.0T
11000050,,323133,道奇Ram 2015款 1500 Longhorn,540000,道奇（进口）,高端皮卡,5.7L 367马力 V8
11000272,,466353,2016款埃尔法3.5 两驱 Executive,81.6万,丰田(进口),MPV,3.5L 275马力 V6
11000099,,310503,宝马 X4 2016款 xDrive28i 中东版,586000,宝马,中型SUV,L4 2.0T
11000337,,463751,2017款 汽油2.7L 丰田普拉多 中东版,41.88万,丰田,中大型车,2.7L
11000327,,286750,中东版丰田FJ酷路泽,546800,日本丰田汽车公司,中大型SUV,4.0
11000236,,274030,2016款 4.0L自动挡低配中东版,591000,丰田,中大型SUV,4.0L 275马力 V6
11000209,,487652,2016款 4.0T 欧陆GT 欧规白色,3048000,宾利,跑车,4.0T 汽油
11000294,,327321,2015款 3.0T 柴油创世版,1560000,路虎(进口),中大型SUV,3.0T 258马力 V6
11000434,,333588,宝马X6 2017款宝马X6 标准 xDrive35i 北美版,-,宝马X5,中大型SUV,3.0T
11000432,,486959,宝马X5 2017款宝马X5 XLINE xDrive35i 北美版,-,宝马X5,中大型SUV,3.0T
11000415,,486587,宾利飞驰 17款 4.0 V8 S,319.80万,宾利,大型车,4.0T 507马力 V8
11000452,,372180,宝马X52017款35i3.0T,808000,宝马（进口）,中大型SUV,3.0T306马力L6
11000442,,329305,奥迪 Q7 2017款  3.0T 欧规版 七座,92.88,德国奥迪汽车,中大型SUV,4
11000014,,286306,2015款 4.6L中东版底挂高配,93.00万,丰田(进口),中大型SUV,4.6L 310马力 V8
11000255,,284783,路虎揽胜运动SE 柴油 欧规,928000,路虎,全尺寸SUV,3.0T柴油
11000254,,334615,奥迪Q7 2016款 汽油2.0T  欧规 5座,648000,奥迪,全尺寸SUV,2.0T 汽油
11000296,,284917,2015款,-,凯迪拉克（海外）,全尺寸SUV,6.2智能变缸自然吸气发动机
11000094,,283651,2017款 3.5T XLT,520000,福特(进口),高端皮卡,3.5T 365马力 V6
11000343,,293272,宝马 7系 2016款730Li 中东版,898000,宝马,三厢车,L4 2.0T
11000274,,370506,2016款 林肯领袖一号外交官3.5TT,198万,林肯进口,大型SUV,3.5T 355马力 V6
11000436,,456508,宝马X5 2017款欧规 3.0T 汽油 北美版,-,宝马,中大型SUV,3.0T
11000407,,334544,GLE450 COUPE,106.8万,GLE450 COUPE,大型SUV,3.0T
11000411,,459616,添越 2018款 6.0 W12 汽油,-,宾利,中大型SUV ,6.0T 608马力
11000310,,373820,2017款 3.5L AWD LTD顶配 加规,650000,丰田,MPV,3.5L 汽油
11000268,,356958,2015款 570 Sport中东版,1740000,雷克萨斯,中大型SUV,5.7L 367马力 V8
11000333,,314363,2017款 奔驰 G350 4MATIC SUV 3.0T,132.9万,奔驰（进口）,中大型SUV,3.0T 245马力 V6
11000206,,285077,2016款 汽油版 3.0T 欧规 白色,890000,奥迪,中大型SUV,3.0T 333马力 V6
11000375,,491469,=基本信息!B2,1188000,宝马,三厢车,L6 3.0T
11000282,,166678,奔驰G级 2016款 G 500,160万,奔驰(进口),中型SUV,4.0T 421马力 V8
11000333,,356850,2017款 奔驰 G350 4MATIC SUV 3.0T,132.9万,奔驰（进口）,中大型SUV,3.0T 245马力 V6
11000361,,450771,道奇Ram 2017款 1500 LARAMIE,440000,道奇（进口）,高端皮卡,5.7L V8
11000236,,186249,2016款 4.0L自动挡低配中东版,591000,丰田,中大型SUV,4.0L 275马力 V6
11000090,,363099,普拉多2016款 4.0L 中东版自动挡标配,570000,丰田,中大型SUV,4.0L 275马力 V6
11000252,,457703,宾利飞驰 2017款 4.0T V8 S 汽油版,3358000,宾利,大型车,4.0T 528马力 V8
11000253,,274222,奥迪Q7 2016款 汽油2.0T  欧规 5座,648000,奥迪,全尺寸SUV,2.0T 汽油
11000327,,386222,中东版丰田FJ酷路泽,546800,日本丰田汽车公司,中大型SUV,4.0
11000233,,333648,总裁 2016款 3.0T GDI 两驱版,1421500,玛莎拉蒂,大型车,3.0T 330马力 V6
11000236,,161686,2016款 4.0L自动挡低配中东版,591000,丰田,中大型SUV,4.0L 275马力 V6
11000315,,318204,宾利欧陆 2016款 4.0T V8 S 汽油版,3238000,宾利,跑车,4.0T 529马力 V8
11000252,,387576,宾利飞驰 2017款 4.0T V8 S 汽油版,3358000,宾利,大型车,4.0T 528马力 V8
11000269,,349502,2015款 570 Sport中东版,1740000,雷克萨斯,中大型SUV,5.7L 367马力 V8
11000099,,291618,宝马 X4 2016款 xDrive28i 中东版,586000,宝马,中型SUV,L4 2.0T
11000225,,487644,欧陆GTS 2016款 4.0T汽油版_,323.8万,宾利,跑车,4.0T 汽油
11000077,,322084,丰田普拉多2016 款2.7L TX.L中东版9气囊 大屏 高配,468000,-,-,-
11000379,,362392,=基本信息!$B$2,104.8万,路虎(进口),中大型SUV,3.0T 340马力 V6
11000400,,322961," 奔驰GLE 奔驰GLE400 2017款 汽油3.0T 北美版",93.2,奔驰,全尺寸suv,3.0T
11000310,,402107,2017款 3.5L AWD LTD顶配 加规,650000,丰田,MPV,3.5L 汽油
11000472,,489694,2018款 4.0L XE中东版,528000,日产（进口）,大型SUV,4.0L 269马力 V6
11000324,,291314,中东版宝马X5,718000,德国宝马,中大型SUV,3.0T
11000364,,450763,道奇Ram 2017款 1500 Rebel 叛逆者,490000,道奇（进口）,高端皮卡,5.7L V8
11000324,,286592,中东版宝马X5,718000,德国宝马,中大型SUV,3.0T
11000430,,486393,奔驰 2017款奔驰S400L 3.0T 汽油 北美版,-,奔驰S400L,大型车,3.0T
11000272,,413073,2016款埃尔法3.5 两驱 Executive,81.6万,丰田(进口),MPV,3.5L 275马力 V6
11000073,,413072,丰田坦途2016款 5.7L 1794版,480000,-,-,-
11000227,,296020,奥迪Q5 2016款 2.0T汽油版_,42.76万,奥迪Q5,SUV,2.0T 汽
11000461,,459911,17款三菱帕杰罗V97 3.8L,580000,三菱（进口）,中大型SUV,3.8L V6
11000077,,285954,丰田普拉多2016 款2.7L TX.L中东版9气囊 大屏 高配,468000,-,-,-
11000384,,350270,奔驰GLE400 2017款 汽油3.0T 墨西哥版 ,932000,奔驰,全尺寸SUV,3.0T 汽油
11000073,,364087,丰田坦途2016款 5.7L 1794版,480000,-,-,-
11000236,,303140,2016款 4.0L自动挡低配中东版,591000,丰田,中大型SUV,4.0L 275马力 V6
11000461,,443289,17款三菱帕杰罗V97 3.8L,580000,三菱（进口）,中大型SUV,3.8L V6
11000324,,283779,中东版宝马X5,718000,德国宝马,中大型SUV,3.0T
11000423,,348369,玛莎拉蒂 Ghibli 2017款 3.0T 标准版,91.1万,玛莎拉蒂,中大型车,3.0T 350马力 V6
11000264,,412581,奔驰GLS450 2017款 3.0T汽油版,134.3万,奔驰,大型SUV,3.0T 汽油
11000050,,323133,道奇Ram 2015款 1500 Longhorn,540000,道奇（进口）,高端皮卡,5.7L 367马力 V8
11000099,,310503,宝马 X4 2016款 xDrive28i 中东版,586000,宝马,中型SUV,L4 2.0T
11000342,,308868,奔驰GLS500,189万,奔驰,大型SUV,4.7T
11000407,,384133,GLE450 COUPE,106.8万,GLE450 COUPE,大型SUV,3.0T
11000272,,466353,2016款埃尔法3.5 两驱 Executive,81.6万,丰田(进口),MPV,3.5L 275马力 V6
11000476,,494424,2017款 3.0 柴油创世短轴版,1560000,路虎(进口),中大型SUV,3.0T 258马力 V6
11000268,,417473,2015款 570 Sport中东版,1740000,雷克萨斯,中大型SUV,5.7L 367马力 V8
11000209,,487652,2016款 4.0T 欧陆GT 欧规白色,3048000,宾利,跑车,4.0T 汽油
11000337,,463751,2017款 汽油2.7L 丰田普拉多 中东版,41.88万,丰田,中大型车,2.7L
11000209,,309309,2016款 4.0T 欧陆GT 欧规白色,3048000,宾利,跑车,4.0T 汽油
11000294,,327321,2015款 3.0T 柴油创世版,1560000,路虎(进口),中大型SUV,3.0T 258马力 V6
11000236,,274030,2016款 4.0L自动挡低配中东版,591000,丰田,中大型SUV,4.0L 275马力 V6
11000327,,286750,中东版丰田FJ酷路泽,546800,日本丰田汽车公司,中大型SUV,4.0
11000014,,286306,2015款 4.6L中东版底挂高配,93.00万,丰田(进口),中大型SUV,4.6L 310马力 V8
11000255,,284783,路虎揽胜运动SE 柴油 欧规,928000,路虎,全尺寸SUV,3.0T柴油
11000415,,486587,宾利飞驰 17款 4.0 V8 S,319.80万,宾利,大型车,4.0T 507马力 V8
11000357,,473275,卡宴,98.4万,卡宴,大型SUV,3.0T
11000434,,333588,宝马X6 2017款宝马X6 标准 xDrive35i 北美版,-,宝马X5,中大型SUV,3.0T
11000334,,311035,加版塞纳3.5SE两驱,558000,美国丰田汽车公司,MPV,3.5
11000253,,268968,奥迪Q7 2016款 汽油2.0T  欧规 5座,648000,奥迪,全尺寸SUV,2.0T 汽油
11000452,,372180,宝马X52017款35i3.0T,808000,宝马（进口）,中大型SUV,3.0T306马力L6
11000269,,350054,2015款 570 Sport中东版,1740000,雷克萨斯,中大型SUV,5.7L 367马力 V8
11000446,,337348,2016款 宝马Mini  countryman 中东版,260000元,MINI,紧凑型SUV,1.6T 122马力  L4
11000216,,349406,MX-5 2016款 2.0L 双门敞篷汽油Sports版,-,马自达,软顶敞篷车,2.0 汽油
11000295,,312838,2015款 3.0 V6 SC Vogue 行政版,1400000,路虎(进口),中大型SUV,3.0T 340马力 V6
11000390,,450819,北美版 2017款 大众 帕萨特,-,帕萨特 ,中型车,2.5L
11000260,,284090,2016款宝马X5 欧规 3.0T,890000,宝马,全尺寸SUV,3.0T 汽油
11000103,,309848,2016款 5.7L SR5TRD版,436000,创新汽车公司,,8
11000332,,287929,宝马528Ii,458000,宝马,中大型车,2.0T
11000302,,456530,2017款 卡宴3.6L 汽油 基本型,129.8万,保时捷（进口）,大型SUV,3.6L300马力V6
11000272,,315094,2016款埃尔法3.5 两驱 Executive,81.6万,丰田(进口),MPV,3.5L 275马力 V6
11000328,,305121,2016款 S400,1248000,奔驰（进口）,大型车,3.0T 333马力 V6
11000391,,488244,宝马X5 欧规,918000,宝马,中大型SUV,3.0T 306马力 L6
11000357,,473275,卡宴,98.4万,卡宴,大型SUV,3.0T
11000026,,296367,2015款 3.5L四驱LE美规版,470000,丰田(进口),MPV,3.5L 269马力 V6
11000436,,495366,宝马X5 2017款欧规 3.0T 汽油 北美版,-,宝马,中大型SUV,3.0T
11000383,,457173,=基本信息!$B$2,888000," 保时捷",中大型SUV,3.0T 262马力 V6
11000373,,495075,2017款 欧规 路虎 汽油 3.0发现5,1108000,路虎（进口）,中大型SUV,3.0T 340马力 V6
11000341,,361733,奔驰GLE400 2017款 汽油3.0T 中东版 5座,932000,奔驰,全尺寸SUV,3.0T 汽油
11000344,,491560,宝马 X6 2016款 xDrive35i 中东版,918000,宝马,中大型SUV,L6 3.0T
11000393,,353549,迈巴赫S600L 2016款 6.0L 汽油版_美规版本,398万,迈巴赫S600 ,轿车,6.0L 汽油
11000344,,491553,宝马 X6 2016款 xDrive35i 中东版,918000,宝马,中大型SUV,L6 3.0T
11000337,,490319,2017款 汽油2.7L 丰田普拉多 中东版,41.88万,丰田,中大型车,2.7L
11000362,,317220,2017款普拉多2700黎巴嫩版,488000,日本丰田汽车公司,中大型SUV,2.7L自然进气
11000400,,311031," 奔驰GLE 奔驰GLE400 2017款 汽油3.0T 北美版",93.2,奔驰,全尺寸suv,3.0T
11000376,,308861,宝马X5,95.8万,宝马X5,大型SUV,3.0T
11000214,,307140,路虎 揽胜运动 2016款 3.0T 柴油版,-,路虎,中大型SUV,3.0T 柴油
11000272,,290867,2016款埃尔法3.5 两驱 Executive,81.6万,丰田(进口),MPV,3.5L 275马力 V6
11000253,,181870,奥迪Q7 2016款 汽油2.0T  欧规 5座,648000,奥迪,全尺寸SUV,2.0T 汽油
11000316,,369383,2017款 2.3T美规自动挡标配,400000,福特(进口),跑车,2.3T 314马力 L4
11000386,,488379,奥迪Q7 2017款 汽油3.0T 墨西哥版高配Elite型 7座,109.88万,奥迪（进口）,中大型SUV,3.0T 333马力 V6
11000373,,480935,2017款 欧规 路虎 汽油 3.0发现5,1108000,路虎（进口）,中大型SUV,3.0T 340马力 V6
11000373,,480912,2017款 欧规 路虎 汽油 3.0发现5,1108000,路虎（进口）,中大型SUV,3.0T 340马力 V6
11000373,,480928,2017款 欧规 路虎 汽油 3.0发现5,1108000,路虎（进口）,中大型SUV,3.0T 340马力 V6
11000264,,428882,奔驰GLS450 2017款 3.0T汽油版,134.3万,奔驰,大型SUV,3.0T 汽油
11000304,,474425,奥迪Q7 2017款 汽油3.0T 加规进取版 7座 ,929800,奥迪,全尺寸SUV,3.0T 汽油
11000383,,320114,=基本信息!$B$2,888000," 保时捷",中大型SUV,3.0T 262马力 V6
11000209,,303233,2016款 4.0T 欧陆GT 欧规白色,3048000,宾利,跑车,4.0T 汽油
11000411,,421684,添越 2018款 6.0 W12 汽油,-,宾利,中大型SUV ,6.0T 608马力
11000228,,286283,2016款普拉多2700 2气囊 后挂备胎 中东版,398000,丰田,中大型车,2.7L
11000248,,331474,2016款 3.5T KING RANCH,615000,福特（进口）,高端皮卡,3.5T  V6
11000252,,154638,宾利飞驰 2017款 4.0T V8 S 汽油版,3358000,宾利,大型车,4.0T 528马力 V8
